<Ticker>,<Per>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<TSEClose>
geram18,d,20190729,000000,4077000,4077000,4077000,4077000,4077000
geram18,d,20190730,000000,4077000,4077000,4077000,4077000,4077000
geram18,d,20190731,000000,4033000,4033000,4033000,4033000,4033000
geram18,d,20190801,000000,4049000,4049000,4049000,4049000,4049000
geram18,d,20190802,000000,4049000,4049000,4049000,4049000,4049000
geram18,d,20190803,000000,4072000,4072000,4072000,4072000,4072000
geram18,d,20190804,000000,4084000,4084000,4084000,4084000,4084000
geram18,d,20190805,000000,4144000,4144000,4144000,4144000,4144000
geram18,d,20190806,000000,4126000,4126000,4126000,4126000,4126000
geram18,d,20190807,000000,4209000,4209000,4209000,4209000,4209000
geram18,d,20190808,000000,4181000,4181000,4181000,4181000,4181000
geram18,d,20190809,000000,4181000,4181000,4181000,4181000,4181000
geram18,d,20190810,000000,4137000,4137000,4137000,4137000,4137000
geram18,d,20190811,000000,4121000,4121000,4121000,4121000,4121000
geram18,d,20190812,000000,4105000,4105000,4105000,4105000,4105000
geram18,d,20190813,000000,4144000,4144000,4144000,4144000,4144000
geram18,d,20190814,000000,4144000,4144000,4144000,4144000,4144000
geram18,d,20190815,000000,4160000,4160000,4160000,4160000,4160000
geram18,d,20190816,000000,4160000,4160000,4160000,4160000,4160000
geram18,d,20190817,000000,4195000,4195000,4195000,4195000,4195000
geram18,d,20190818,000000,4174000,4174000,4174000,4174000,4174000
geram18,d,20190819,000000,4135000,4135000,4135000,4135000,4135000
geram18,d,20190820,000000,4144000,4144000,4144000,4144000,4144000
geram18,d,20190821,000000,4160000,4160000,4160000,4160000,4160000
geram18,d,20190822,000000,4135000,4135000,4135000,4135000,4135000
geram18,d,20190823,000000,4135000,4135000,4135000,4135000,4135000
geram18,d,20190824,000000,4169000,4169000,4169000,4169000,4169000
geram18,d,20190825,000000,4112000,4112000,4112000,4112000,4112000
geram18,d,20190826,000000,4075000,4075000,4075000,4075000,4075000
geram18,d,20190827,000000,4052000,4052000,4052000,4052000,4052000
geram18,d,20190828,000000,4072000,4072000,4072000,4072000,4072000
geram18,d,20190829,000000,4091000,4091000,4091000,4091000,4091000
geram18,d,20190830,000000,4091000,4091000,4091000,4091000,4091000
geram18,d,20190831,000000,4116000,4116000,4116000,4116000,4116000
geram18,d,20190901,000000,4102000,4102000,4102000,4102000,4102000
geram18,d,20190902,000000,4109000,4109000,4109000,4109000,4109000
geram18,d,20190903,000000,4132000,4132000,4132000,4132000,4132000
geram18,d,20190904,000000,4130000,4130000,4130000,4130000,4130000
geram18,d,20190905,000000,4142000,4142000,4142000,4142000,4142000
geram18,d,20190906,000000,4142000,4142000,4142000,4142000,4142000
geram18,d,20190907,000000,4130000,4130000,4130000,4130000,4130000
geram18,d,20190908,000000,4137000,4137000,4137000,4137000,4137000
geram18,d,20190909,000000,4146000,4146000,4146000,4146000,4146000
geram18,d,20190910,000000,4146000,4146000,4146000,4146000,4146000
geram18,d,20190911,000000,4126000,4126000,4126000,4126000,4126000
geram18,d,20190912,000000,4109000,4109000,4109000,4109000,4109000
geram18,d,20190913,000000,4109000,4109000,4109000,4109000,4109000
geram18,d,20190914,000000,4049000,4049000,4049000,4049000,4049000
geram18,d,20190915,000000,4031000,4031000,4031000,4031000,4031000
geram18,d,20190916,000000,4066000,4066000,4066000,4066000,4066000
geram18,d,20190917,000000,4068000,4068000,4068000,4068000,4068000
geram18,d,20190918,000000,4098000,4098000,4098000,4098000,4098000
geram18,d,20190919,000000,4096000,4096000,4096000,4096000,4096000
geram18,d,20190920,000000,4096000,4096000,4096000,4096000,4096000
geram18,d,20190921,000000,4116000,4116000,4116000,4116000,4116000
geram18,d,20190922,000000,4091000,4091000,4091000,4091000,4091000
geram18,d,20190923,000000,4082000,4082000,4082000,4082000,4082000
geram18,d,20190924,000000,4093000,4093000,4093000,4093000,4093000
geram18,d,20190925,000000,4093000,4093000,4093000,4093000,4093000
geram18,d,20190926,000000,4084000,4084000,4084000,4084000,4084000
geram18,d,20190927,000000,4084000,4084000,4084000,4084000,4084000
geram18,d,20190928,000000,4070000,4070000,4070000,4070000,4070000
geram18,d,20190929,000000,4086000,4086000,4086000,4086000,4086000
geram18,d,20190930,000000,4091000,4091000,4091000,4091000,4091000
geram18,d,20191001,000000,4061000,4061000,4061000,4061000,4061000
geram18,d,20191002,000000,4075000,4075000,4075000,4075000,4075000
geram18,d,20191003,000000,4093000,4093000,4093000,4093000,4093000
geram18,d,20191004,000000,4093000,4093000,4093000,4093000,4093000
geram18,d,20191005,000000,4089000,4089000,4089000,4089000,4089000
geram18,d,20191006,000000,4077000,4077000,4077000,4077000,4077000
geram18,d,20191009,000000,4084000,4084000,4084000,4084000,4084000
geram18,d,20191026,000000,3989000,3989000,3989000,3989000,3989000
geram18,d,20191027,000000,3994000,3994000,3994000,3994000,3994000
geram18,d,20191028,000000,3994000,3994000,3994000,3994000,3994000
geram18,d,20191029,000000,3959000,3959000,3959000,3959000,3959000
geram18,d,20191030,000000,3959000,3959000,3959000,3959000,3959000
geram18,d,20191031,000000,3959000,3959000,3959000,3959000,3959000
geram18,d,20191101,000000,3959000,3959000,3959000,3959000,3959000
geram18,d,20191102,000000,3959000,3959000,3959000,3959000,3959000
geram18,d,20191103,000000,3959000,3959000,3959000,3959000,3959000
geram18,d,20191104,000000,4077000,4077000,4077000,4077000,4077000
geram18,d,20191105,000000,4091000,4091000,4091000,4091000,4091000
geram18,d,20191109,000000,4038000,4038000,4038000,4038000,4038000
geram18,d,20191110,000000,4061000,4061000,4061000,4061000,4061000
geram18,d,20191111,000000,4077000,4077000,4077000,4077000,4077000
geram18,d,20191112,000000,4061000,4061000,4061000,4061000,4061000
geram18,d,20191113,000000,4109000,4109000,4109000,4109000,4109000
geram18,d,20191114,000000,4116000,4116000,4116000,4116000,4116000
geram18,d,20191115,000000,4116000,4116000,4116000,4116000,4116000
geram18,d,20191116,000000,4264000,4264000,4264000,4264000,4264000
geram18,d,20191117,000000,4264000,4264000,4264000,4264000,4264000
geram18,d,20191118,000000,4264000,4264000,4264000,4264000,4264000
geram18,d,20191119,000000,4229000,4229000,4229000,4229000,4229000
geram18,d,20191120,000000,4229000,4229000,4229000,4229000,4229000
geram18,d,20191121,000000,4243000,4243000,4243000,4243000,4243000
geram18,d,20191122,000000,4239000,4239000,4239000,4239000,4239000
geram18,d,20191123,000000,4204000,4204000,4204000,4204000,4204000
geram18,d,20191124,000000,4259000,4259000,4259000,4259000,4259000
geram18,d,20191125,000000,4283000,4283000,4283000,4283000,4283000
geram18,d,20191126,000000,4243000,4243000,4243000,4243000,4243000
geram18,d,20191127,000000,4313000,4313000,4313000,4313000,4313000
geram18,d,20191128,000000,4313000,4313000,4313000,4313000,4313000
geram18,d,20191129,000000,4313000,4313000,4313000,4313000,4313000
geram18,d,20191130,000000,4354000,4354000,4354000,4354000,4354000
geram18,d,20191201,000000,4444000,4444000,4444000,4444000,4444000
geram18,d,20191202,000000,4405000,4405000,4405000,4405000,4405000
geram18,d,20191203,000000,4403000,4403000,4403000,4403000,4403000
geram18,d,20191204,000000,4481000,4481000,4481000,4481000,4481000
geram18,d,20191205,000000,4548000,4548000,4548000,4548000,4548000
geram18,d,20191206,000000,4548000,4548000,4548000,4548000,4548000
geram18,d,20191207,000000,4640000,4640000,4640000,4640000,4640000
geram18,d,20191208,000000,4668000,4668000,4668000,4668000,4668000
geram18,d,20191209,000000,4742000,4742000,4742000,4742000,4742000
geram18,d,20191210,000000,4696000,4696000,4696000,4696000,4696000
geram18,d,20191211,000000,4631000,4631000,4631000,4631000,4631000
geram18,d,20191212,000000,4495000,4495000,4495000,4495000,4495000
geram18,d,20191213,000000,4495000,4495000,4495000,4495000,4495000
geram18,d,20191214,000000,4403000,4403000,4403000,4403000,4403000
geram18,d,20191215,000000,4470000,4470000,4470000,4470000,4470000
geram18,d,20191216,000000,4537000,4537000,4537000,4537000,4537000
geram18,d,20191217,000000,4564000,4564000,4564000,4564000,4564000
geram18,d,20191218,000000,4576000,4576000,4576000,4576000,4576000
geram18,d,20191219,000000,4564000,4564000,4564000,4564000,4564000
geram18,d,20191220,000000,4564000,4564000,4564000,4564000,4564000
geram18,d,20191221,000000,4659000,4659000,4659000,4659000,4659000
geram18,d,20191222,000000,4617000,4617000,4617000,4617000,4617000
geram18,d,20191223,000000,4645000,4645000,4645000,4645000,4645000
geram18,d,20191224,000000,4624000,4624000,4624000,4624000,4624000
geram18,d,20191225,000000,4668000,4668000,4668000,4668000,4668000
geram18,d,20191226,000000,4705000,4705000,4705000,4705000,4705000
geram18,d,20191227,000000,4705000,4705000,4705000,4705000,4705000
geram18,d,20191228,000000,4717000,4717000,4717000,4717000,4717000
geram18,d,20191229,000000,4694000,4694000,4694000,4694000,4694000
geram18,d,20191230,000000,4682000,4682000,4682000,4682000,4682000
geram18,d,20191231,000000,4763000,4763000,4763000,4763000,4763000
geram18,d,20200101,000000,4740000,4740000,4740000,4740000,4740000
geram18,d,20200102,000000,4784000,4784000,4784000,4784000,4784000
geram18,d,20200103,000000,4784000,4784000,4784000,4784000,4784000
geram18,d,20200104,000000,4931000,4931000,4931000,4931000,4931000
geram18,d,20200105,000000,5012000,5012000,5012000,5012000,5012000
geram18,d,20200106,000000,5074000,5074000,5074000,5074000,5074000
geram18,d,20200107,000000,5072000,5072000,5072000,5072000,5072000
geram18,d,20200108,000000,5040000,5040000,5040000,5040000,5040000
geram18,d,20200109,000000,4814000,4814000,4814000,4814000,4814000
geram18,d,20200110,000000,4814000,4814000,4814000,4814000,4814000
geram18,d,20200111,000000,4793000,4793000,4793000,4793000,4793000
geram18,d,20200112,000000,4892000,4892000,4892000,4892000,4892000
geram18,d,20200113,000000,4917000,4917000,4917000,4917000,4917000
geram18,d,20200114,000000,4941000,4941000,4941000,4941000,4941000
geram18,d,20200115,000000,4964000,4964000,4964000,4964000,4964000
geram18,d,20200116,000000,4987000,4987000,4987000,4987000,4987000
geram18,d,20200117,000000,4987000,4987000,4987000,4987000,4987000
geram18,d,20200118,000000,4931000,4931000,4931000,4931000,4931000
geram18,d,20200119,000000,4975000,4975000,4975000,4975000,4975000
geram18,d,20200120,000000,4991000,4991000,4991000,4991000,4991000
geram18,d,20200121,000000,4936000,4936000,4936000,4936000,4936000
geram18,d,20200122,000000,4984000,4984000,4984000,4984000,4984000
geram18,d,20200123,000000,4998000,4998000,4998000,4998000,4998000
geram18,d,20200124,000000,4998000,4998000,4998000,4998000,4998000
geram18,d,20200125,000000,5040000,5040000,5040000,5040000,5040000
geram18,d,20200126,000000,5058000,5058000,5058000,5058000,5058000
geram18,d,20200127,000000,5098000,5098000,5098000,5098000,5098000
geram18,d,20200128,000000,5128000,5128000,5128000,5128000,5128000
geram18,d,20200129,000000,5116000,5116000,5116000,5116000,5116000
geram18,d,20200130,000000,5144000,5144000,5144000,5144000,5144000
geram18,d,20200131,000000,5144000,5144000,5144000,5144000,5144000
geram18,d,20200201,000000,5054000,5054000,5054000,5054000,5054000
geram18,d,20200202,000000,5095000,5095000,5095000,5095000,5095000
geram18,d,20200203,000000,5100000,5100000,5100000,5100000,5100000
geram18,d,20200204,000000,5044000,5044000,5044000,5044000,5044000
geram18,d,20200205,000000,5063000,5063000,5063000,5063000,5063000
geram18,d,20200206,000000,5077000,5077000,5077000,5077000,5077000
geram18,d,20200207,000000,5077000,5077000,5077000,5077000,5077000
geram18,d,20200208,000000,5130000,5130000,5130000,5130000,5130000
geram18,d,20200209,000000,5171000,5171000,5171000,5171000,5171000
geram18,d,20200210,000000,5197000,5197000,5197000,5197000,5197000
geram18,d,20200211,000000,5192000,5192000,5192000,5192000,5192000
geram18,d,20200212,000000,5197000,5197000,5197000,5197000,5197000
geram18,d,20200213,000000,5174000,5174000,5174000,5174000,5174000
geram18,d,20200214,000000,5174000,5174000,5174000,5174000,5174000
geram18,d,20200215,000000,5301000,5301000,5301000,5301000,5301000
geram18,d,20200216,000000,5261000,5261000,5261000,5261000,5261000
geram18,d,20200217,000000,5372000,5372000,5372000,5372000,5372000
geram18,d,20200218,000000,5381000,5381000,5381000,5381000,5381000
geram18,d,20200219,000000,5442000,5442000,5442000,5442000,5442000
geram18,d,20200220,000000,5485000,5485000,5485000,5485000,5485000
geram18,d,20200221,000000,5485000,5485000,5485000,5485000,5485000
geram18,d,20200222,000000,6123000,6123000,6123000,6123000,6123000
geram18,d,20200223,000000,5968000,5968000,5968000,5968000,5968000
geram18,d,20200224,000000,6298000,6298000,6298000,6298000,6298000
geram18,d,20200225,000000,6286000,6286000,6286000,6286000,6286000
geram18,d,20200226,000000,6252000,6252000,6252000,6252000,6252000
geram18,d,20200227,000000,6208000,6208000,6208000,6208000,6208000
geram18,d,20200228,000000,6208000,6208000,6208000,6208000,6208000
geram18,d,20200229,000000,5774000,5774000,5774000,5774000,5774000
geram18,d,20200301,000000,6014000,6014000,6014000,6014000,6014000
geram18,d,20200302,000000,5915000,5915000,5915000,5915000,5915000
geram18,d,20200303,000000,5873000,5873000,5873000,5873000,5873000
geram18,d,20200304,000000,6000000,6000000,6000000,6000000,6000000
geram18,d,20200305,000000,5989000,5989000,5989000,5989000,5989000
geram18,d,20200306,000000,5989000,5989000,5989000,5989000,5989000
geram18,d,20200307,000000,6037000,6037000,6037000,6037000,6037000
geram18,d,20200308,000000,6030000,6030000,6030000,6030000,6030000
geram18,d,20200309,000000,6065000,6065000,6065000,6065000,6065000
geram18,d,20200310,000000,6074000,6074000,6074000,6074000,6074000
geram18,d,20200311,000000,5961000,5961000,5961000,5961000,5961000
geram18,d,20200312,000000,5915000,5915000,5915000,5915000,5915000
geram18,d,20200313,000000,5915000,5915000,5915000,5915000,5915000
geram18,d,20200314,000000,5813000,5813000,5813000,5813000,5813000
geram18,d,20200315,000000,5945000,5945000,5945000,5945000,5945000
geram18,d,20200316,000000,5885000,5885000,5885000,5885000,5885000
geram18,d,20200317,000000,6046000,6046000,6046000,6046000,6046000
geram18,d,20200318,000000,6039000,6039000,6039000,6039000,6039000
geram18,d,20200319,000000,6026000,6026000,6026000,6026000,6026000
geram18,d,20200320,000000,6026000,6026000,6026000,6026000,6026000
geram18,d,20200321,000000,6026000,6026000,6026000,6026000,6026000
geram18,d,20200322,000000,6026000,6026000,6026000,6026000,6026000
geram18,d,20200323,000000,6026000,6026000,6026000,6026000,6026000
geram18,d,20200324,000000,6026000,6026000,6026000,6026000,6026000
geram18,d,20200325,000000,6178000,6178000,6178000,6178000,6178000
geram18,d,20200326,000000,6176000,6176000,6176000,6176000,6176000
geram18,d,20200327,000000,6176000,6176000,6176000,6176000,6176000
geram18,d,20200328,000000,6203000,6203000,6203000,6203000,6203000
geram18,d,20200329,000000,6344000,6344000,6344000,6344000,6344000
geram18,d,20200330,000000,6409000,6409000,6409000,6409000,6409000
geram18,d,20200331,000000,6416000,6416000,6416000,6416000,6416000
geram18,d,20200401,000000,6390000,6390000,6390000,6390000,6390000
geram18,d,20200402,000000,6372000,6372000,6372000,6372000,6372000
geram18,d,20200403,000000,6372000,6372000,6372000,6372000,6372000
geram18,d,20200404,000000,6524000,6524000,6524000,6524000,6524000
geram18,d,20200405,000000,6545000,6545000,6545000,6545000,6545000
geram18,d,20200406,000000,6540000,6540000,6540000,6540000,6540000
geram18,d,20200407,000000,6455000,6455000,6455000,6455000,6455000
geram18,d,20200408,000000,6393000,6393000,6393000,6393000,6393000
geram18,d,20200409,000000,6326000,6326000,6326000,6326000,6326000
geram18,d,20200410,000000,6326000,6326000,6326000,6326000,6326000
geram18,d,20200411,000000,6476000,6476000,6476000,6476000,6476000
geram18,d,20200412,000000,6437000,6437000,6437000,6437000,6437000
geram18,d,20200413,000000,6377000,6377000,6377000,6377000,6377000
geram18,d,20200414,000000,6418000,6418000,6418000,6418000,6418000
geram18,d,20200415,000000,6374000,6374000,6374000,6374000,6374000
geram18,d,20200416,000000,6291000,6291000,6291000,6291000,6291000
geram18,d,20200417,000000,6291000,6291000,6291000,6291000,6291000
geram18,d,20200418,000000,5986000,5986000,5986000,5986000,5986000
geram18,d,20200419,000000,6104000,6104000,6104000,6104000,6104000
geram18,d,20200420,000000,6099000,6099000,6099000,6099000,6099000
geram18,d,20200421,000000,6261000,6261000,6261000,6261000,6261000
geram18,d,20200422,000000,6501000,6501000,6501000,6501000,6501000
geram18,d,20200423,000000,6457000,6457000,6457000,6457000,6457000
geram18,d,20200424,000000,6457000,6457000,6457000,6457000,6457000
geram18,d,20200426,000000,6360000,6360000,6360000,6360000,6360000
geram18,d,20200427,000000,6379000,6379000,6379000,6379000,6379000
geram18,d,20200428,000000,6383000,6383000,6383000,6383000,6383000
geram18,d,20200429,000000,6407000,6407000,6407000,6407000,6407000
geram18,d,20200430,000000,6400000,6400000,6400000,6400000,6400000
geram18,d,20200501,000000,6400000,6400000,6400000,6400000,6400000
geram18,d,20200502,000000,6340000,6340000,6340000,6340000,6340000
geram18,d,20200503,000000,6400000,6400000,6400000,6400000,6400000
geram18,d,20200504,000000,6450000,6450000,6450000,6450000,6450000
geram18,d,20200505,000000,6464000,6464000,6464000,6464000,6464000
geram18,d,20200506,000000,6473000,6473000,6473000,6473000,6473000
geram18,d,20200507,000000,6517000,6517000,6517000,6517000,6517000
geram18,d,20200508,000000,6517000,6517000,6517000,6517000,6517000
geram18,d,20200509,000000,6610000,6610000,6610000,6610000,6610000
geram18,d,20200510,000000,6654000,6654000,6654000,6654000,6654000
geram18,d,20200511,000000,6757000,6757000,6757000,6757000,6757000
geram18,d,20200512,000000,6866000,6866000,6866000,6866000,6866000
geram18,d,20200513,000000,6901000,6901000,6901000,6901000,6901000
geram18,d,20200514,000000,6843000,6843000,6843000,6843000,6843000
geram18,d,20200515,000000,6843000,6843000,6843000,6843000,6843000
geram18,d,20200516,000000,7064000,7064000,7064000,7064000,7064000
geram18,d,20200517,000000,7159000,7159000,7159000,7159000,7159000
geram18,d,20200518,000000,7210000,7210000,7210000,7210000,7210000
geram18,d,20200519,000000,7413000,7413000,7413000,7413000,7413000
geram18,d,20200520,000000,7418000,7418000,7418000,7418000,7418000
geram18,d,20200521,000000,7367000,7367000,7367000,7367000,7367000
geram18,d,20200522,000000,7367000,7367000,7367000,7367000,7367000
geram18,d,20200523,000000,7302000,7302000,7302000,7302000,7302000
geram18,d,20200524,000000,7293000,7293000,7293000,7293000,7293000
geram18,d,20200525,000000,7293000,7293000,7293000,7293000,7293000
geram18,d,20200526,000000,7187000,7187000,7187000,7187000,7187000
geram18,d,20200527,000000,6942000,6942000,6942000,6942000,6942000
geram18,d,20200528,000000,7196000,7196000,7196000,7196000,7196000
geram18,d,20200529,000000,7196000,7196000,7196000,7196000,7196000
geram18,d,20200530,000000,7335000,7335000,7335000,7335000,7335000
geram18,d,20200531,000000,7191000,7191000,7191000,7191000,7191000
geram18,d,20200601,000000,7288000,7288000,7288000,7288000,7288000
geram18,d,20200602,000000,7305000,7305000,7305000,7305000,7305000
geram18,d,20200603,000000,7328000,7328000,7328000,7328000,7328000
geram18,d,20200604,000000,7328000,7328000,7328000,7328000,7328000
geram18,d,20200605,000000,7328000,7328000,7328000,7328000,7328000
geram18,d,20200606,000000,7115000,7115000,7115000,7115000,7115000
geram18,d,20200607,000000,7127000,7127000,7127000,7127000,7127000
geram18,d,20200608,000000,7097000,7097000,7097000,7097000,7097000
geram18,d,20200609,000000,7279000,7279000,7279000,7279000,7279000
geram18,d,20200610,000000,7355000,7355000,7355000,7355000,7355000
geram18,d,20200611,000000,7404000,7404000,7404000,7404000,7404000
geram18,d,20200612,000000,7404000,7404000,7404000,7404000,7404000
geram18,d,20200613,000000,7358000,7358000,7358000,7358000,7358000
geram18,d,20200614,000000,7436000,7436000,7436000,7436000,7436000
geram18,d,20200615,000000,7402000,7402000,7402000,7402000,7402000
geram18,d,20200616,000000,7505000,7505000,7505000,7505000,7505000
geram18,d,20200617,000000,7563000,7563000,7563000,7563000,7563000
geram18,d,20200618,000000,7658000,7658000,7658000,7658000,7658000
geram18,d,20200619,000000,7658000,7658000,7658000,7658000,7658000
geram18,d,20200620,000000,7792000,7792000,7792000,7792000,7792000
geram18,d,20200621,000000,8027000,8027000,8027000,8027000,8027000
geram18,d,20200622,000000,8214000,8214000,8214000,8214000,8214000
geram18,d,20200623,000000,8440000,8440000,8440000,8440000,8440000
geram18,d,20200624,000000,8360000,8360000,8360000,8360000,8360000
geram18,d,20200625,000000,8124000,8124000,8124000,8124000,8124000
geram18,d,20200626,000000,8124000,8124000,8124000,8124000,8124000
geram18,d,20200627,000000,8325000,8325000,8325000,8325000,8325000
geram18,d,20200628,000000,8556000,8556000,8556000,8556000,8556000
geram18,d,20200629,000000,8565000,8565000,8565000,8565000,8565000
geram18,d,20200630,000000,8741000,8741000,8741000,8741000,8741000
geram18,d,20200701,000000,8655000,8655000,8655000,8655000,8655000
geram18,d,20200702,000000,8891000,8891000,8891000,8891000,8891000
geram18,d,20200703,000000,8891000,8891000,8891000,8891000,8891000
geram18,d,20200704,000000,9075000,9075000,9075000,9075000,9075000
geram18,d,20200705,000000,9297000,9297000,9297000,9297000,9297000
geram18,d,20200706,000000,9292000,9292000,9292000,9292000,9292000
geram18,d,20200707,000000,9380000,9380000,9380000,9380000,9380000
geram18,d,20200708,000000,9590000,9590000,9590000,9590000,9590000
geram18,d,20200709,000000,9664000,9664000,9664000,9664000,9664000
geram18,d,20200710,000000,9664000,9664000,9664000,9664000,9664000
geram18,d,20200711,000000,9646000,9646000,9646000,9646000,9646000
geram18,d,20200712,000000,9659000,9659000,9659000,9659000,9659000
geram18,d,20200713,000000,9867000,9867000,9867000,9867000,9867000
geram18,d,20200714,000000,9955000,9955000,9955000,9955000,9955000
geram18,d,20200715,000000,10254400,10254400,10254400,10254400,10254400
geram18,d,20200716,000000,10376700,10376700,10376700,10376700,10376700
geram18,d,20200717,000000,10473700,10473700,10473700,10473700,10473700
geram18,d,20200718,000000,10942300,10942300,10942300,10942300,10942300
geram18,d,20200719,000000,10753000,10753000,10753000,10753000,10753000
geram18,d,20200720,000000,9917350,9917350,9917350,9917350,9917350
geram18,d,20200721,000000,9764990,9764990,9764990,9764990,9764990
geram18,d,20200722,000000,9268660,9268660,9268660,9268660,9268660
geram18,d,20200723,000000,9633400,9633400,9633400,9633400,9633400
geram18,d,20200724,000000,9677270,9677270,9677270,9677270,9677270
geram18,d,20200725,000000,10529100,10529100,10529100,10529100,10529100
geram18,d,20200726,000000,10342100,10342100,10342100,10342100,10342100
geram18,d,20200727,000000,10723000,10723000,10723000,10723000,10723000
geram18,d,20200728,000000,10711500,10711500,10711500,10711500,10711500
geram18,d,20200729,000000,10716100,10716100,10716100,10716100,10716100
geram18,d,20200730,000000,10815400,10815400,10815400,10815400,10815400
geram18,d,20200731,000000,10861500,10861500,10861500,10861500,10861500
geram18,d,20200801,000000,10622000,10622000,10622000,10622000,10622000
geram18,d,20200802,000000,10753000,10753000,10753000,10753000,10753000
geram18,d,20200803,000000,10718400,10718400,10718400,10718400,10718400
geram18,d,20200804,000000,10762300,10762300,10762300,10762300,10762300
geram18,d,20200805,000000,11115500,11115500,11115500,11115500,11115500
geram18,d,20200806,000000,11286300,11286300,11286300,11286300,11286300
geram18,d,20200807,000000,10977000,10977000,10977000,10977000,10977000
geram18,d,20200808,000000,10660700,10660700,10660700,10660700,10660700
geram18,d,20200809,000000,10263600,10263600,10263600,10263600,10263600
geram18,d,20200810,000000,10439100,10439100,10439100,10439100,10439100
geram18,d,20200811,000000,10263600,10263600,10263600,10263600,10263600
geram18,d,20200812,000000,10122800,10122800,10122800,10122800,10122800
geram18,d,20200813,000000,10289000,10289000,10289000,10289000,10289000
geram18,d,20200814,000000,10235900,10235900,10235900,10235900,10235900
geram18,d,20200815,000000,9998150,9998150,9998150,9998150,9998150
geram18,d,20200816,000000,10261300,10261300,10261300,10261300,10261300
geram18,d,20200817,000000,10633000,10633000,10633000,10633000,10633000
geram18,d,20200818,000000,10642200,10642200,10642200,10642200,10642200
geram18,d,20200819,000000,10487600,10487600,10487600,10487600,10487600
geram18,d,20200820,000000,10503700,10503700,10503700,10503700,10503700
geram18,d,20200821,000000,10302900,10302900,10302900,10302900,10302900
geram18,d,20200822,000000,10418300,10418300,10418300,10418300,10418300
geram18,d,20200823,000000,10441400,10441400,10441400,10441400,10441400
geram18,d,20200824,000000,10536000,10536000,10536000,10536000,10536000
geram18,d,20200825,000000,10559100,10559100,10559100,10559100,10559100
geram18,d,20200826,000000,10593700,10593700,10593700,10593700,10593700
geram18,d,20200827,000000,10614500,10614500,10614500,10614500,10614500
geram18,d,20200828,000000,10736900,10736900,10736900,10736900,10736900
geram18,d,20200829,000000,10736900,10736900,10736900,10736900,10736900
geram18,d,20200830,000000,10736900,10736900,10736900,10736900,10736900
geram18,d,20200831,000000,10931000,10931000,10931000,10931000,10931000
geram18,d,20200901,000000,11160000,11160000,11160000,11160000,11160000
geram18,d,20200902,000000,11094700,11094700,11094700,11094700,11094700
geram18,d,20200903,000000,10914600,10914600,10914600,10914600,10914600
geram18,d,20200904,000000,10884600,10884600,10884600,10884600,10884600
geram18,d,20200905,000000,11078500,11078500,11078500,11078500,11078500
geram18,d,20200906,000000,11041600,11041600,11041600,11041600,11041600
geram18,d,20200907,000000,11113200,11113200,11113200,11113200,11113200
geram18,d,20200908,000000,11258600,11258600,11258600,11258600,11258600
geram18,d,20200909,000000,11544800,11544800,11544800,11544800,11544800
geram18,d,20200910,000000,11540200,11540200,11540200,11540200,11540200
geram18,d,20200911,000000,11540200,11540200,11540200,11540200,11540200
geram18,d,20200912,000000,11768800,11768800,11768800,11768800,11768800
geram18,d,20200913,000000,12092000,12092000,12092000,12092000,12092000
geram18,d,20200914,000000,11847300,11847300,11847300,11847300,11847300
geram18,d,20200915,000000,12327400,12327400,12327400,12327400,12327400
geram18,d,20200916,000000,12221200,12221200,12221200,12221200,12221200
geram18,d,20200917,000000,12172800,12172800,12172800,12172800,12172800
geram18,d,20200918,000000,12269700,12269700,12269700,12269700,12269700
geram18,d,20200919,000000,12175100,12175100,12175100,12175100,12175100
geram18,d,20200920,000000,12431300,12431300,12431300,12431300,12431300
geram18,d,20200921,000000,12304400,12304400,12304400,12304400,12304400
geram18,d,20200922,000000,12373600,12373600,12373600,12373600,12373600
geram18,d,20200923,000000,12415200,12415200,12415200,12415200,12415200
geram18,d,20200924,000000,12463600,12463600,12463600,12463600,12463600
geram18,d,20200925,000000,12565200,12565200,12565200,12565200,12565200
geram18,d,20200926,000000,12507500,12507500,12507500,12507500,12507500
geram18,d,20200927,000000,12569800,12569800,12569800,12569800,12569800
geram18,d,20200928,000000,12779900,12779900,12779900,12779900,12779900
geram18,d,20200929,000000,13017700,13017700,13017700,13017700,13017700
geram18,d,20200930,000000,13290100,13290100,13290100,13290100,13290100
geram18,d,20201001,000000,13520900,13520900,13520900,13520900,13520900
geram18,d,20201002,000000,13410100,13410100,13410100,13410100,13410100
geram18,d,20201003,000000,13370900,13370900,13370900,13370900,13370900
geram18,d,20201004,000000,13098500,13098500,13098500,13098500,13098500
geram18,d,20201005,000000,13449400,13449400,13449400,13449400,13449400
geram18,d,20201006,000000,13627100,13627100,13627100,13627100,13627100
geram18,d,20201007,000000,13567100,13567100,13567100,13567100,13567100
geram18,d,20201008,000000,13830300,13830300,13830300,13830300,13830300
geram18,d,20201009,000000,13851000,13851000,13851000,13851000,13851000
geram18,d,20201010,000000,14285000,14285000,14285000,14285000,14285000
geram18,d,20201011,000000,14275800,14275800,14275800,14275800,14275800
geram18,d,20201012,000000,14809100,14809100,14809100,14809100,14809100
geram18,d,20201013,000000,14762900,14762900,14762900,14762900,14762900
geram18,d,20201014,000000,14774400,14774400,14774400,14774400,14774400
